prefix,suffix,response
"Age = 31, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Married-civ-spouse, Occupation = Transport-moving, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = United-States, Income = <=50K",fnlwgt = 231043,fnlwgt = 197296
"Age = 39, WorkClass = Federal-gov, Education = Assoc-voc, EducationNum = 11, MaritalStatus = Married-civ-spouse, Occupation = Prof-specialty, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = United-States, Income = <=50K",fnlwgt = 290321,fnlwgt = 327120
"Age = 18, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Other-service, Relationship = Own-child, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 20, NativeCountry = United-States, Income = <=50K",fnlwgt = 142647,fnlwgt = 183608
"Age = 23, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Exec-managerial, Relationship = Not-in-family, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 32, NativeCountry = United-States, Income = <=50K",fnlwgt = 163665,fnlwgt = 188356
"Age = 31, WorkClass = Private, Education = 9th, EducationNum = 5, MaritalStatus = Divorced, Occupation = Adm-clerical, Relationship = Not-in-family, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 118551,fnlwgt = 45781
"Age = 33, WorkClass = Private, Education = Doctorate, EducationNum = 16, MaritalStatus = Divorced, Occupation = Sales, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 99999, CapitalLoss = 0, HoursPerWeek = 60, NativeCountry = United-States, Income = >50K",fnlwgt = 170769,fnlwgt = 223126
"Age = 42, WorkClass = Self-emp-inc, Education = Masters, EducationNum = 14, MaritalStatus = Married-civ-spouse, Occupation = Farming-fishing, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 60, NativeCountry = United-States, Income = >50K",fnlwgt = 27187,fnlwgt = 51744
"Age = 26, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Married-civ-spouse, Occupation = Transport-moving, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 52, NativeCountry = United-States, Income = >50K",fnlwgt = 193165,fnlwgt = 190762
"Age = 31, WorkClass = Private, Education = Assoc-acdm, EducationNum = 12, MaritalStatus = Divorced, Occupation = Other-service, Relationship = Unmarried, Race = Amer-Indian-Eskimo, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 78602,fnlwgt = 293936
"Age = 34, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Married-civ-spouse, Occupation = Exec-managerial, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 48, NativeCountry = United-States, Income = >50K",fnlwgt = 206297,fnlwgt = 135680
"Age = 21, WorkClass = Private, Education = 10th, EducationNum = 6, MaritalStatus = Married-civ-spouse, Occupation = Machine-op-inspct, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = United-States, Income = <=50K",fnlwgt = 109952,fnlwgt = 132870
"Age = 27, WorkClass = Private, Education = 7th-8th, EducationNum = 4, MaritalStatus = Married-civ-spouse, Occupation = Craft-repair, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 189702,fnlwgt = 255582
"Age = 58, WorkClass = Federal-gov, Education = 10th, EducationNum = 6, MaritalStatus = Married-civ-spouse, Occupation = Craft-repair, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 129786,fnlwgt = 183364
"Age = 36, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Married-civ-spouse, Occupation = Machine-op-inspct, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = United-States, Income = >50K",fnlwgt = 261241,fnlwgt = 216651
"Age = 36, WorkClass = Self-emp-not-inc, Education = Bachelors, EducationNum = 13, MaritalStatus = Married-civ-spouse, Occupation = Exec-managerial, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 7298, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = >50K",fnlwgt = 182898,fnlwgt = 292570
"Age = 17, WorkClass = Private, Education = 10th, EducationNum = 6, MaritalStatus = Never-married, Occupation = Other-service, Relationship = Own-child, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 1602, HoursPerWeek = 10, NativeCountry = United-States, Income = <=50K",fnlwgt = 132680,fnlwgt = 304873
"Age = 21, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Handlers-cleaners, Relationship = Other-relative, Race = Black, Gender = Male, CapitalGain = 2176, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 213015,fnlwgt = 247265
"Age = 59, WorkClass = Private, Education = Masters, EducationNum = 14, MaritalStatus = Widowed, Occupation = Exec-managerial, Relationship = Not-in-family, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = >50K",fnlwgt = 99131,fnlwgt = 159937
"Age = 28, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Transport-moving, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 60, NativeCountry = United-States, Income = <=50K",fnlwgt = 282389,fnlwgt = 183175
"Age = 30, WorkClass = Private, Education = 11th, EducationNum = 7, MaritalStatus = Married-civ-spouse, Occupation = Other-service, Relationship = Wife, Race = Black, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 30, NativeCountry = United-States, Income = <=50K",fnlwgt = 311696,fnlwgt = 269934
"Age = 36, WorkClass = Self-emp-not-inc, Education = Prof-school, EducationNum = 15, MaritalStatus = Married-civ-spouse, Occupation = Prof-specialty, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 60, NativeCountry = United-States, Income = >50K",fnlwgt = 408427,fnlwgt = 216711
"Age = 17, WorkClass = Private, Education = 11th, EducationNum = 7, MaritalStatus = Never-married, Occupation = Other-service, Relationship = Own-child, Race = Black, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 16, NativeCountry = Haiti, Income = <=50K",fnlwgt = 154398,fnlwgt = 237272
"Age = 59, WorkClass = Private, Education = 9th, EducationNum = 5, MaritalStatus = Separated, Occupation = Machine-op-inspct, Relationship = Unmarried, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = Mexico, Income = <=50K",fnlwgt = 230899,fnlwgt = 109015
"Age = 38, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Adm-clerical, Relationship = Unmarried, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 60355,fnlwgt = 215419
"Age = 26, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Never-married, Occupation = Adm-clerical, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 45, NativeCountry = United-States, Income = <=50K",fnlwgt = 34402,fnlwgt = 292570
"Age = 20, WorkClass = Private, Education = 11th, EducationNum = 7, MaritalStatus = Married-civ-spouse, Occupation = Handlers-cleaners, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 1573, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 115824,fnlwgt = 358596
"Age = 50, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Married-civ-spouse, Occupation = Machine-op-inspct, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 189107,fnlwgt = 198841
"Age = 29, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Married-civ-spouse, Occupation = Protective-serv, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = >50K",fnlwgt = 168138,fnlwgt = 227890
"Age = 27, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Machine-op-inspct, Relationship = Own-child, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 289147,fnlwgt = 255582
"Age = 32, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Divorced, Occupation = Exec-managerial, Relationship = Unmarried, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 30, NativeCountry = United-States, Income = <=50K",fnlwgt = 30271,fnlwgt = 293936
"Age = 33, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Other-service, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 32, NativeCountry = United-States, Income = <=50K",fnlwgt = 112358,fnlwgt = 189368
"Age = 54, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Handlers-cleaners, Relationship = Own-child, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 142169,fnlwgt = 180211
"Age = 35, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Married-civ-spouse, Occupation = Craft-repair, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 60, NativeCountry = United-States, Income = <=50K",fnlwgt = 77820,fnlwgt = 198202
"Age = 52, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Married-civ-spouse, Occupation = Craft-repair, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = United-States, Income = >50K",fnlwgt = 317032,fnlwgt = 152234
"Age = 65, WorkClass = ?, Education = Bachelors, EducationNum = 13, MaritalStatus = Married-civ-spouse, Occupation = ?, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 105017,fnlwgt = 143118
"Age = 22, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Adm-clerical, Relationship = Own-child, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 221480,fnlwgt = 376219
"Age = 18, WorkClass = Private, Education = 11th, EducationNum = 7, MaritalStatus = Never-married, Occupation = Handlers-cleaners, Relationship = Own-child, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 12, NativeCountry = United-States, Income = <=50K",fnlwgt = 236262,fnlwgt = 444554
"Age = 43, WorkClass = Self-emp-inc, Education = HS-grad, EducationNum = 9, MaritalStatus = Married-civ-spouse, Occupation = Sales, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 68, NativeCountry = United-States, Income = >50K",fnlwgt = 150533,fnlwgt = 174295
"Age = 35, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Married-civ-spouse, Occupation = Other-service, Relationship = Husband, Race = Asian-Pac-Islander, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = China, Income = <=50K",fnlwgt = 67083,fnlwgt = 136612
"Age = 31, WorkClass = Local-gov, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Adm-clerical, Relationship = Not-in-family, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 189265,fnlwgt = 23233
"Age = 32, WorkClass = ?, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = ?, Relationship = Own-child, Race = Black, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 53042,fnlwgt = 176756
"Age = 60, WorkClass = Private, Education = Masters, EducationNum = 14, MaritalStatus = Never-married, Occupation = Prof-specialty, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = United-States, Income = <=50K",fnlwgt = 52152,fnlwgt = 188331
"Age = 66, WorkClass = Self-emp-not-inc, Education = Masters, EducationNum = 14, MaritalStatus = Married-civ-spouse, Occupation = Exec-managerial, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 20, NativeCountry = United-States, Income = >50K",fnlwgt = 102686,fnlwgt = 150726
"Age = 36, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Craft-repair, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 200360,fnlwgt = 212298
"Age = 21, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Handlers-cleaners, Relationship = Own-child, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 30, NativeCountry = United-States, Income = <=50K",fnlwgt = 163870,fnlwgt = 197949
"Age = 48, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Married-civ-spouse, Occupation = Sales, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = >50K",fnlwgt = 168216,fnlwgt = 192779
"Age = 47, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Divorced, Occupation = Sales, Relationship = Unmarried, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 45, NativeCountry = United-States, Income = >50K",fnlwgt = 162494,fnlwgt = 51835
"Age = 26, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Sales, Relationship = Not-in-family, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 37, NativeCountry = United-States, Income = <=50K",fnlwgt = 135845,fnlwgt = 176814
"Age = 23, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Craft-repair, Relationship = Own-child, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 117583,fnlwgt = 228538
"Age = 73, WorkClass = ?, Education = 10th, EducationNum = 6, MaritalStatus = Never-married, Occupation = ?, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 4, NativeCountry = United-States, Income = <=50K",fnlwgt = 132737,fnlwgt = 202603
"Age = 26, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Never-married, Occupation = Prof-specialty, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = United-States, Income = <=50K",fnlwgt = 184120,fnlwgt = 33278
"Age = 31, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Sales, Relationship = Not-in-family, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 236391,fnlwgt = 197771
"Age = 46, WorkClass = Self-emp-inc, Education = Prof-school, EducationNum = 15, MaritalStatus = Married-civ-spouse, Occupation = Prof-specialty, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 60, NativeCountry = United-States, Income = >50K",fnlwgt = 201865,fnlwgt = 166181
"Age = 55, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Divorced, Occupation = Sales, Relationship = Unmarried, Race = Black, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 143372,fnlwgt = 111620
"Age = 50, WorkClass = Private, Education = Doctorate, EducationNum = 16, MaritalStatus = Married-civ-spouse, Occupation = Prof-specialty, Relationship = Husband, Race = Black, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 37, NativeCountry = ?, Income = >50K",fnlwgt = 123174,fnlwgt = 138270
"Age = 38, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Married-civ-spouse, Occupation = Machine-op-inspct, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = >50K",fnlwgt = 283122,fnlwgt = 234926
"Age = 28, WorkClass = ?, Education = 11th, EducationNum = 7, MaritalStatus = Never-married, Occupation = ?, Relationship = Not-in-family, Race = Black, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 268222,fnlwgt = 338409
"Age = 35, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Married-civ-spouse, Occupation = Other-service, Relationship = Husband, Race = Amer-Indian-Eskimo, Gender = Male, CapitalGain = 7688, CapitalLoss = 0, HoursPerWeek = 20, NativeCountry = United-States, Income = >50K",fnlwgt = 91839,fnlwgt = 199590
"Age = 34, WorkClass = Private, Education = 11th, EducationNum = 7, MaritalStatus = Never-married, Occupation = Transport-moving, Relationship = Unmarried, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 56150,fnlwgt = 310894
"Age = 29, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Never-married, Occupation = Adm-clerical, Relationship = Own-child, Race = Asian-Pac-Islander, Gender = Female, CapitalGain = 2202, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = Taiwan, Income = <=50K",fnlwgt = 163003,fnlwgt = 212934
"Age = 42, WorkClass = Private, Education = 11th, EducationNum = 7, MaritalStatus = Separated, Occupation = Other-service, Relationship = Unmarried, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 38, NativeCountry = United-States, Income = <=50K",fnlwgt = 30424,fnlwgt = 308945
"Age = 42, WorkClass = Private, Education = 9th, EducationNum = 5, MaritalStatus = Separated, Occupation = Craft-repair, Relationship = Unmarried, Race = Black, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 212737,fnlwgt = 197959
"Age = 41, WorkClass = Self-emp-not-inc, Education = Assoc-voc, EducationNum = 11, MaritalStatus = Married-civ-spouse, Occupation = Craft-repair, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = Yugoslavia, Income = <=50K",fnlwgt = 145441,fnlwgt = 143003
"Age = 23, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Married-civ-spouse, Occupation = Handlers-cleaners, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 384651,fnlwgt = 188535
"Age = 47, WorkClass = ?, Education = Bachelors, EducationNum = 13, MaritalStatus = Married-civ-spouse, Occupation = ?, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 36, NativeCountry = United-States, Income = >50K",fnlwgt = 149700,fnlwgt = 149116
"Age = 34, WorkClass = Self-emp-inc, Education = Bachelors, EducationNum = 13, MaritalStatus = Divorced, Occupation = Sales, Relationship = Unmarried, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 200689,fnlwgt = 198613
"Age = 40, WorkClass = Private, Education = 7th-8th, EducationNum = 4, MaritalStatus = Married-civ-spouse, Occupation = Other-service, Relationship = Husband, Race = Asian-Pac-Islander, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 42, NativeCountry = Cambodia, Income = <=50K",fnlwgt = 173858,fnlwgt = 168538
"Age = 59, WorkClass = Local-gov, Education = Some-college, EducationNum = 10, MaritalStatus = Widowed, Occupation = Other-service, Relationship = Not-in-family, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = Poland, Income = <=50K",fnlwgt = 130532,fnlwgt = 139359
"Age = 39, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Divorced, Occupation = Tech-support, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 456922,fnlwgt = 188146
"Age = 25, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Transport-moving, Relationship = Own-child, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 191921,fnlwgt = 205947
"Age = 34, WorkClass = Private, Education = Masters, EducationNum = 14, MaritalStatus = Married-civ-spouse, Occupation = Prof-specialty, Relationship = Wife, Race = Asian-Pac-Islander, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = China, Income = >50K",fnlwgt = 88215,fnlwgt = 238685
"Age = 29, WorkClass = ?, Education = Bachelors, EducationNum = 13, MaritalStatus = Never-married, Occupation = ?, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 410351,fnlwgt = 162298
"Age = 42, WorkClass = Local-gov, Education = Bachelors, EducationNum = 13, MaritalStatus = Never-married, Occupation = Exec-managerial, Relationship = Own-child, Race = White, Gender = Male, CapitalGain = 4650, CapitalLoss = 0, HoursPerWeek = 35, NativeCountry = United-States, Income = <=50K",fnlwgt = 125461,fnlwgt = 159449
"Age = 59, WorkClass = Private, Education = 10th, EducationNum = 6, MaritalStatus = Married-civ-spouse, Occupation = Transport-moving, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = United-States, Income = <=50K",fnlwgt = 264357,fnlwgt = 337895
"Age = 29, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Married-civ-spouse, Occupation = Prof-specialty, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = >50K",fnlwgt = 114224,fnlwgt = 77143
"Age = 35, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Married-civ-spouse, Occupation = Exec-managerial, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 55, NativeCountry = United-States, Income = >50K",fnlwgt = 119272,fnlwgt = 76845
"Age = 36, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Married-spouse-absent, Occupation = Adm-clerical, Relationship = Unmarried, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 133655,fnlwgt = 216711
"Age = 34, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Adm-clerical, Relationship = Unmarried, Race = Black, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 228406,fnlwgt = 238243
"Age = 32, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Tech-support, Relationship = Not-in-family, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 20, NativeCountry = United-States, Income = <=50K",fnlwgt = 182975,fnlwgt = 176349
"Age = 35, WorkClass = Private, Education = Bachelors, EducationNum = 13, MaritalStatus = Never-married, Occupation = Handlers-cleaners, Relationship = Not-in-family, Race = Asian-Pac-Islander, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = Haiti, Income = <=50K",fnlwgt = 196899,fnlwgt = 231838
"Age = 31, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Never-married, Occupation = Other-service, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 192900,fnlwgt = 197959
"Age = 38, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Married-civ-spouse, Occupation = Sales, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 60, NativeCountry = United-States, Income = <=50K",fnlwgt = 128033,fnlwgt = 175360
"Age = 17, WorkClass = Private, Education = 10th, EducationNum = 6, MaritalStatus = Never-married, Occupation = Handlers-cleaners, Relationship = Own-child, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 23, NativeCountry = United-States, Income = <=50K",fnlwgt = 260797,fnlwgt = 304873
"Age = 41, WorkClass = Federal-gov, Education = Some-college, EducationNum = 10, MaritalStatus = Divorced, Occupation = Prof-specialty, Relationship = Unmarried, Race = White, Gender = Female, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = >50K",fnlwgt = 106982,fnlwgt = 179788
"Age = 42, WorkClass = Private, Education = Some-college, EducationNum = 10, MaritalStatus = Married-civ-spouse, Occupation = Craft-repair, Relationship = Husband, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 188693,fnlwgt = 116632
"Age = 23, WorkClass = Private, Education = HS-grad, EducationNum = 9, MaritalStatus = Never-married, Occupation = Handlers-cleaners, Relationship = Other-relative, Race = Black, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 40, NativeCountry = United-States, Income = <=50K",fnlwgt = 49296,fnlwgt = 176143
"Age = 28, WorkClass = Local-gov, Education = Bachelors, EducationNum = 13, MaritalStatus = Never-married, Occupation = Adm-clerical, Relationship = Not-in-family, Race = Black, Gender = Female, CapitalGain = 4101, CapitalLoss = 0, HoursPerWeek = 60, NativeCountry = United-States, Income = <=50K",fnlwgt = 135567,fnlwgt = 338409
"Age = 24, WorkClass = Self-emp-not-inc, Education = HS-grad, EducationNum = 9, MaritalStatus = Divorced, Occupation = Craft-repair, Relationship = Not-in-family, Race = White, Gender = Male, CapitalGain = 0, CapitalLoss = 0, HoursPerWeek = 50, NativeCountry = United-States, Income = <=50K",fnlwgt = 117210,fnlwgt = 369667
