PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
359,1,3,"""McGovern, Miss. Mary""",female,22.0,0,0,"""330931""",7.8792,"""""",Q
314,0,3,"""Hendekovic, Mr. Ignjac""",male,28.0,0,0,"""349243""",7.8958,"""""",S
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24.0,0,2,250649,14.5,NaN,S
235,0,3,"""Smith, Mr. John""",male,24,0,0,"""A/5 21171""",7.25,"""""",S
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,"""248740""",13.0,"""""",S
313,0,2,"""Lahtinen, Mrs. William (Anna Sylfven)""",female,26,1,1,250651,26.0,NaN,S
305,0,3,"""Williams, Mr. Howard Hugh""",male,28.0,0,0,A/5 2466,8.0500,NaN,S
246,0,3,"""Lindahl, Miss. Agda Thorilda Viktoria""",female,25.0,0,0,347071,7.775,"""""",S
37,1,3,"""Mamee, Mr. Hanna""",male,18,0,0,"""2677""",7.2292,"""""",C
378,0,3,"""Betros, Mr. Tannous""",male,20,0,0,"""2648""",4.0125,"""""","""C"""
523,0,3,"""Johnson, Mr. Alfred""",male,29,0,0,"""347464""",7.925,"""""",S
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24,0,2,250649,14.5,"""""",S
328,1,2,"""Ball, Mrs. (Ada E. Hall)""",female,36.0,0,0,28551,13.0,D,S
523,1,3,"""Webber, Miss. Susan""",female,32.5,0,0,27267,7.75,NaN,Q
314,0,3,"""Caram, Mr. Joseph""",male,28.0,1,0,"""2689""",14.4583,"""""","""C"""
562,0,3,"""Sivic, Mr. Husein""",male,40,0,0,349251,7.8958,"""""",S
517,1,2,"""Lemore, Mrs. (Amelia Milley)""",female,34.0,0,0,C.A. 34260,10.5,F33,S
293,0,2,"""Levy, Mr. Rene Jacques""",male,36.0,0,0,"""SC/Paris 2163""",12.875,D,C
485,1,3,"""Turkish, Mrs. Fatima""",female,22.0,0,0,2663,7.2292,"""""",C
349,0,3,"""Coutts, Mr. William""",male,21.0,0,0,A/4 48871,8.0500,NaN,S
142,1,3,"""Nysten, Miss. Anna Sofia""",female,22,0,0,347081,7.75,"""""",S
347,1,2,"""Davies, Master. John Morgan Jr""",male,8,1,1,"""C.A. 33112""",36.75,F33,S
329,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,28551,13.0,D,S
204,0,3,"""Youseff, Mr. Gerious""",male,45.5,0,0,2628,7.225,NaN,C
301,1,3,"""Kelly, Miss. Anna Katherine""",female,20.0,0,0,"""2657""",7.2292,"""""",C
246,0,1,"""Minahan, Dr. William Edward""",male,44,2,0,19928,90.0,C78,S
398,0,2,"""McKane, Mr. Peter David""",male,46.0,0,0,"""28403""",26.0,"""""","""S"""
311,1,1,"""Hays, Miss. Margaret Bechstein""",female,24.0,0,0,11767,83.1583,C54,C
38,0,3,"""Cann, Mr. Ernest Charles""",male,21.0,0,0,"""A./5. 2152""",8.05,"""""",S
469,0,3,"""Scanlan, Mr. James""",male,22,0,0,36209,7.725,"""""",Q
134,0,3,"""Smith, Mr. John""",male,28.0,0,0,"""STON/O 2. 3101294""",7.925,"""""",S
72,0,3,"""Goodwin, Miss. Lillian Amy""",female,16,5,2,"""CA 2144""",46.9,"""""",S
45,0,3,"""Rogers, Mr. William John""",male,30,0,0,S.C./A.4. 23567,8.05,NaN,S
370,1,1,"Aubart, Mme. Leontine Pauline",female,24,0,0,PC 17477,69.3,B35,C
295,0,3,"""Mineff, Mr. Ivan""",male,24.0,0,0,349233,7.8958,"""""",S
346,1,2,"Smith, John",male,40.0,0,0,248740,13.0,,S
254,0,3,"""Lobb, Mr. William Arthur""",male,30.0,1,0,"""A/5. 3336""",16.1,"""""",S
382,1,3,"""Nakid, Miss. Maria""",female,1.0,0,2,2653,15.7417,"""""",C
263,0,1,"Taussig, Mr. Emil",male,52.0,1,1,110413,79.65,E67,S
324,1,2,"""Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)""",female,22.0,1,1,248738,29.0,NaN,S
128,1,3,"""Madsen, Mr. Fridtjof Arne""",male,24,0,0,"""C 17369""",7.1417,"""""",S
356,0,3,"""Vanden Steen, Mr. Leo Peter""",male,28.0,0,0,345783,9.5,"""""",S
581,1,2,"""Christy, Miss. Julie Rachel""",female,25,1,1,237789,30.0,NaN,S
126,0,3,"""McMahon, Mr. Martin""",male,19,0,0,"""370372""",7.75,NaN,Q
318,1,2,"""Morley, Miss. Bertha""",female,28.0,0,0,"""250655""",26.0,"""""",S
218,1,1,"""Bazzani, Miss. Albina""",female,32.0,0,0,"""11813""",76.2917,D15,C
178,0,1,"""Isham, Miss. Ann Elizabeth""",female,50,0,0,"""PC 17595""",28.7125,C49,C
431,1,3,"""Eriksson, Miss. Hilda Maria""",female,25,0,0,"""347071""",7.775,"""""",S
153,0,3,"""Meo, Mr. Alfonzo""",male,55.5,0,0,"""A.5. 11206""",8.05,"""""",S
346,1,2,"""Brown, Miss. Amelia""",female,24.0,0,0,"""248733""",13.0,"""""",S
126,1,3,"""Nicola-Yarred, Master. Elias""",male,12,1,0,2651,11.2417,"""""",C
102,0,3,"""Petroff, Mr. Pastcho""",male,29,0,0,349215,7.8958,"""""",S
352,0,3,"""Odahl, Mr. Nils Martin""",male,23.0,0,0,"""7267""",9.2250,"""""",S
404,0,3,"""Oreskovic, Miss. Marija""",female,20.0,0,0,"""315096""",8.6625,None,S
123,0,3,"""Smith, Mr. John""",male,24,0,0,A/5 2466,8.05,NaN,S
346,1,2,"""Brown, Miss. Amelia""",female,24.0,0,0,"""248733""",13.0,"""""","""S"""
382,1,3,"""Nakid, Miss. Maria (""Mary"")""",female,1.0,0,2,2653,15.7417,NaN,C
246,0,1,"""Minahan, Dr. William Edward""",male,44.0,2,0,"""19928""",90.0,C78,Q
485,0,3,"""Lefebre, Miss. Jeannie""",female,NaN,3,1,"""4133""",25.4667,NaN,S
329,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36,0,0,"""28551""",13.0,D,S
426,1,3,"""Wiseman, Miss. Phyllis May""",female,24.0,0,0,"""A.5 185""",8.05,"""""",S
372,0,3,"""Wiklund, Mr. Jakob Alfred""",male,18,1,0,"""3101267""",6.4958,"""""",S
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24.0,0,2,250649,14.5,,S
234,0,3,"""Andersson, Mr. Samuel""",male,39,1,5,"""347082""",31.275,"""""",S
157,1,3,"""Gilnagh, Miss. Katherine""",female,16,0,0,"""35851""",7.7333,"""""",Q
153,0,2,"""Meo, Mr. Alfonzo""",male,55.5,0,0,"""239853""",26.0,"""""","""S"""
148,0,3,"""Ford, Miss. Robina Maggie 'Ruby'""",female,9,2,2,W./C. 6608,34.375,NaN,S
248,0,2,"""Lindqvist, Mr. Eino William""",male,20.0,1,0,"""250652""",13.0,NaN,S
381,1,3,"""Nakid, Miss. Maria (Mary)""",female,1.0,0,2,2653,15.7417,None,C
153,0,3,"""Smith, Mr. John""",male,25,0,0,A/5 21171,7.25,"""""",S
250,0,2,"""Carter, Rev. Ernest Courtenay""",male,54.0,1,0,244252,26.0,"""""",S
214,0,3,"""Skoog, Mr. Wilhelm""",male,40.0,1,4,"""347088""",27.9,"""""",S
62,1,1,"""Icard, Miss. Amelie""",female,38.0,0,0,"""113572""",80.0,B28,S
276,1,1,"""Andrews, Miss. Kornelia Theodosia""",female,63,1,0,13502,77.9583,D7,S
231,1,3,"""Smith, Miss. Amelia""",female,26,0,0,347081,7.75,"""""",S
248,0,2,"""Lindqvist, Mr. Eino William""",male,20.0,1,0,"""234360""",13.0,"""""",S
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,248740,13.0,NaN,S
32,1,2,"""Spencer, Mrs. William Augustus (Marie Eugenie)""",female,48,1,0,PC 17569,146.5208,B78,C
324,1,2,"""Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)""",female,22,1,1,248738,29.0,"""""",S
398,0,2,"""McKane, Mr. Peter David""",male,46.0,0,0,"""28403""",26.0,"""""",S
352,0,1,"Williams-Lambert, Mr. Fletcher Fellows",male,43.0,0,0,113510,35.0,C128,S
321,0,3,"""Dennis, Mr. Samuel""",male,22.0,0,0,A/5 21172,7.25,NaN,S
84,0,3,"""Johnston, Mr. Andrew G""",male,NaN,0,0,W./C. 6607,23.45,NaN,S
23,1,3,"""McGowan, Miss. Anna""",female,15,0,0,"""330923""",8.0292,"""""",Q
537,0,1,"""Butt, Major. Archibald Willingham""",male,45,0,0,113050,26.55,B38,S
202,0,3,"""Sage, Mr. Frederick""",male,28.0,8,2,"""CA. 2343""",69.55,"""""",S
245,0,3,"""Gustafsson, Mr. Alfred Ossian""",male,20.0,0,0,"""347069""",7.775,"""""","""S"""
523,0,3,"""Lam, Mr. Ali""",male,38,0,0,"""1601""",56.4958,"""""",S
224,0,3,"""Nenkoff, Mr. Christo""",male,NaN,0,0,349234,7.8958,NaN,S
174,0,3,"""Sivola, Mr. Antti Wilhelm""",male,21.0,0,0,"""STON/O 2. 3101280""",7.925,"""""",S
450,1,3,"""Smith, Miss. Mary""",female,22,1,0,"""STON/O 2. 3101289""",7.925,"""""",S
231,1,1,"""Harris, Mrs. Henry Birkhardt (Irene Wallach)""",female,35.0,1,0,36973,83.475,C83,S
186,0,3,"""O'Brien, Mrs. Thomas (Johanna """"Hannah"""" Godfrey)""",female,26,1,0,370365,15.5,NaN,Q
124,1,2,"""Webber, Miss. Susan""",female,32.5,0,0,"""27267""",13.0,E101,S
327,0,3,"""Nysveen, Mr. Johan Hansen""",male,61,0,0,345364,6.2375,NaN,S
246,0,3,"""Lindell, Mr. Edvard Bengtsson""",male,36.0,1,0,349910,15.55,"""""",S
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,248740,13.0,"""""",S
372,0,3,"""Wiklund, Mr. Karl Johan""",male,21.0,1,0,"""3101266""",6.4958,"""""",S
382,1,3,"""Nakid, Miss. Maria (""""Mary"""")""",female,1.0,0,2,2653,15.7417,"""""",C
421,0,3,"""Gheorgheff, Mr. Stanio""",male,22.0,0,0,349254,7.8958,"""""",C
277,0,3,"""Lindblom, Miss. Augusta Charlotta""",female,45.0,0,0,"""347073""",7.75,"""""",S
512,1,3,"""Smith, Miss. Maria""",female,20,0,0,374910,8.05,"""""",S
547,0,2,Mr. James Webber,male,34,0,0,C.A. 33111,10.5,,S
569,0,3,"""Palsson, Mrs. Nils (Alma Cornelia Berglund)""",female,29,0,4,349909,21.075,NaN,S
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,"""248740""",13.0,"""""","""S"""
348,1,3,"""Davison, Mrs. Thomas Henry (Mary E. Finck)""",female,34,1,0,"""386525""",16.1,"""""",S
364,0,3,"""Asim, Mr. Adola""",male,35,0,0,SOTON/O.Q. 3101310,7.05,NaN,S
284,1,3,"""Goldsmith, Mr. Frank John""",male,33.0,1,1,"""363291""",20.525,"""""",S
543,0,3,"""Andersson, Miss. Sigrid Elisabeth""",female,11.0,4,2,347082,31.275,NaN,S
381,1,3,"""Nakid, Miss. Maria (Mary)""",female,1.0,0,2,2653,15.7417,"""""",C
384,0,3,"""Plotcharsky, Mr. Vasil""",male,27,0,0,349227,7.8958,"""""",S
83,1,3,"""McDermott, Miss. Brigdet Delia""",female,NaN,0,0,330932,7.7875,NaN,Q
368,1,3,"""Daly, Miss. Margaret Marcella Maggie""",female,30.0,0,0,382649,7.75,"""""",Q
23,1,3,"""McGowan, Miss. Anna 'Annie'""",female,15.0,0,0,330923,8.0292,NaN,Q
274,0,1,"""Andrews, Mr. Thomas Jr""",male,39,0,0,"""112050""",0,A36,S
47,1,3,"""Baclini, Miss. Helene Barbara""",female,0.75,2,1,"""2666""",19.2583,"""""","""C"""
573,1,1,"""Flynn, Mr. John Irwin (Irving)""",male,36.0,0,0,PC 17474,26.3875,E25,S
245,0,3,"""Davison, Mr. Thomas Henry""",male,30,1,0,"""386525""",16.1,"""""",S
238,1,2,"""Collyer, Miss. Marjorie""",female,8,0,2,"""C.A. 31921""",26.25,"""""",S
347,1,2,"Smith, Mary",female,32.0,0,0,23456,13.0,NaN,S
413,0,2,"""Matthews, Mr. William John""",male,30.0,0,0,"""28206""",10.5,"""""",S
246,0,1,"""Minahan, Dr. William Edward""",male,44,2,0,19928,90.0,C78,S
302,0,3,"""Johnson, Miss. Eleanor Ileen""",female,1.0,1,1,"""347742""",11.1333,"""""",S
380,1,3,"""O'Keefe, Miss. Ellen""",female,24,0,0,36865,7.7375,"""""",Q
93,0,3,"""Andersson, Mr. August Edvard""",male,27,0,0,"""347468""",7.8542,"""""",S
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,248740,13.0,NaN,S
253,0,1,"""Stead, Mr. William Thomas""",male,62.0,0,0,"""113514""",26.55,C87,S
104,0,3,"""Johansson, Mr. Gustaf Joel""",male,33,0,0,"""7540""",8.6542,"""""",S
463,0,2,"""Milling, Mr. Jacob Christian""",male,48,0,0,"""234360""",13.0,"""""","""S"""
291,1,1,"""Bishop, Mrs. Dickinson H (Helen Walton)""",female,19.0,1,0,11967,91.0792,B49,C
231,1,3,"""Larsson, Mr. Bengt Edvin""",male,29.0,0,0,"""347067""",7.775,"""""",S
108,0,3,"""Rekic, Mr. Tido""",male,38,0,0,"""349249""",7.8958,"""""",S
463,0,1,"""Gee, Mr. Arthur H""",male,47,0,0,111320,38.5,E63,S
538,0,3,"""Risien, Mr. Samuel Beard""",male,35.0,0,0,364498,14.5,None,S
204,0,3,"""Youseff, Mr. Gerious""",male,45.5,0,0,"""2628""",7.225,"""""",C
32,1,1,"Spencer, Mrs. William Augustus (Marie Eugenie)",female,48,1,0,PC 17569,146.5208,B78,C
324,1,2,"""Harper, Miss. Annie Jessie""",female,6,0,1,248727,33.0,"""""",S
241,0,3,"""Zabour, Miss. Thamine""",female,NaN,1,0,2665,14.4542,NaN,C
53,1,1,"""Harper, Mrs. Henry Sleeper (Myna Haxtun)""",female,49.0,1,0,PC 17572,76.7292,D33,C
287,1,3,"""de Mulder, Mr. Theodore""",male,30.0,0,0,"""345774""",9.5,"""""",S
301,1,3,"""Kelly, Miss. Anna Katherine""",female,20.0,0,0,"""315091""",7.775,"""""",S
42,1,2,"""Kimball, Mr. Edwin Nelson Jr""",male,42.0,1,0,"""24065""",26.0,E31,S
201,0,3,"""Vande Walle, Mr. Nestor Cyriel""",male,28.0,0,0,"""345770""",9.5,"""""",S
276,1,1,"""Andrews, Miss. Kornelia Theodosia""",female,63.0,1,0,"""13502""",77.9583,"""D7""","""S"""
463,0,1,"""Gee, Mr. Arthur H""",male,47,0,0,111320,38.5,E63,S
523,0,3,"""Mr. James Webber""",male,27.0,0,0,"""C.A. 33111""",10.5,"""""",S
342,1,2,"""Collander, Mrs. Erik Gustaf (Alma Cornelia Berglund)""",female,28.0,1,0,"""248740""",26.0,"""""",S
345,0,2,"""Smith, Mr. John""",male,42,0,0,"""250643""",13.0,"""""",S
64,0,3,"""Skoog, Mr. Wilhelm""",male,40.0,1,4,"""347088""",27.9,"""""",S
245,0,3,"""Smith, Mr. John""",male,25.0,0,0,"""349216""",7.8958,"""""",S
183,0,3,"""Asplund, Master. Filip Oscar""",male,13,4,2,"""347077""",31.3875,"""""",S
547,0,2,"""Hickman, Mr. Stanley George""",male,21,2,0,"""S.O.C. 14879""",73.5,"""""",S
372,0,3,"""Wiklund, Mr. Jakob Alfred""",male,18.0,1,0,"""3101267""",6.4958,"""""",S
376,0,3,"""Mr. James Scanlan""",male,22,0,0,"""364846""",7.75,NaN,Q
284,1,3,"""Dorking, Mr. Edward Arthur""",male,19.0,0,0,A/5. 10482,8.05,"""""",S
174,0,3,"""Smith, Mr. John""",male,28.0,0,0,"""A/5 21171""",7.25,"""""",S
231,1,1,"""Harris, Mrs. Henry Birkhardt (Irene Wallach)""",female,35,1,0,PC 36973,83.4750,C83,S
318,1,2,"""Morley, Miss. Bertha""",female,28.0,0,0,"""250655""",26.0,"""""",S
357,1,2,"""Funk, Miss. Annie Clemmer""",female,38,0,0,"""237671""",13.0,"""""",S
386,0,2,"""Davies, Mr. Charles Henry""",male,18,0,0,"""S.O.C. 14879""",73.5,NaN,S
372,0,3,"""Wiklund, Mr. Jakob Alfred""",male,18.0,1,0,"""3101267""",6.4958,NaN,S
178,0,1,"Isham, Miss. Ann Elizabeth",female,50,0,0,PC 17595,28.7125,C49,C
113,0,3,"""Barton, Mr. David John""",male,22.0,0,0,324669,8.05,"""""",S
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,"""248740""",13.0,"""""",S
269,1,1,"""Graham, Mrs. William Thompson (Edith Junkins)""",female,58,0,1,PC 17582,153.4625,C125,S
409,0,3,"""Birkeland, Mr. Hans Martin Monsen""",male,21.0,0,0,"""312992""",7.775,"""""",S
287,1,3,"""Durán y More, Miss. Asunción""",female,27.0,1,0,SC/PARIS 2149,13.8583,"""""",C
340,1,2,"""Miss. Ellen Shine""",female,23,0,0,"""24160""",13.0,"""""",S
573,1,3,"""Webber, Miss. Susan""",female,32.5,0,0,"""W./C. 6607""",7.75,"""""",S
328,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,28551,13.0,D,S
397,0,3,"""Olsson, Miss. Elina""",female,31,0,0,"""350407""",7.8542,"""""",S
212,1,2,"""Cameron, Miss. Clear Annie""",female,35.0,0,0,F.C.C. 13528,21.0,NaN,S
250,0,3,"""Smith, Mr. John""",male,30,0,0,"""A/5 21171""",7.25,"""""",S
245,0,3,"""Attalah, Mr. Sleiman""",male,30.0,0,0,"""2694""",7.225,"""""",C
347,1,2,"""Davies, Master. John Morgan Jr""",male,8,1,1,C.A. 33112,36.75,F33,S
583,0,2,"""Downton, Mr. William James""",male,54.0,0,0,"""28403""",26.0,"""""",S
436,1,2,"""Hart, Miss. Eva Miriam""",female,7.0,0,2,"""F.C.C. 13529""",26.25,NaN,S
587,0,2,"""Wells, Mr. Arthur H""",male,29,0,0,"""239856""",0,"""""",S
314,0,3,"""Braund, Mr. Owen Harris""",male,22,1,0,"""A/5 21171""",7.25,"""""",S
258,1,1,"""Cherry, Miss. Gladys""",female,30,0,0,"""110152""",86.5,B77,S
423,0,3,"""Danbom, Mr. Ernst Gilbert""",male,34.0,1,1,347080,14.4,"""""",S
323,1,2,"""Slayter, Miss. Hilda Mary""",female,30,0,0,"""S.O.C. 14879""",12.35,"""""",Q
527,0,3,"""Farthing, Mr. John""",male,NaN,0,0,"""PC 17483""",221.7792,C95,S
546,0,1,"""Nicholson, Mr. Arthur Ernest""",male,64,0,0,"""693""",26.0,B38,S
245,0,3,"""Gustafsson, Mr. Johan Birger""",male,28.0,2,0,"""3101276""",7.925,"""""",S
63,0,3,"""Skoog, Mr. Harald""",male,39,1,4,347088,27.9,"""""",S
523,0,3,"""Olsson, Mr. Oskar Wilhelm""",male,22.0,0,0,"""347072""",7.8542,"""""",S
328,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,"""28551""",13.0,D,S
67,1,3,John Smith,male,32.0,0,0,347060,7.925,NaN,S
314,0,3,"""Braund, Mr. Lewis Richard""",male,29.0,1,0,"""A/5 21171""",7.25,"""""",S
45,0,3,"""Rogers, Mr. William John""",male,30,0,0,"""S.C./A.4. 23567""",8.05,"""""",S
237,0,2,"""Smith, Mr. John""",male,34,0,0,231942,13.0,NaN,S
349,1,3,"""Coutts, Master. William Loch""",male,3,1,1,C.A. 37671,15.9,"""""",S
127,0,3,"""McMahon, Mr. Martin""",male,19,0,0,"""370372""",7.75,"""""",Q
87,0,3,"""Ford, Mr. William Neal""",male,16.0,1,3,W./C. 6608,34.375,NaN,S
564,0,3,"""Simmons, Mr. John""",male,25,0,0,A/4 48871,8.05,NaN,S
342,1,2,"'Collander, Mr. Erik Gustaf'",'male',28.0,0,0,'248740',13.0,'','S'
328,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,"""28551""",13.0,D,S
578,1,2,"""Garside, Miss. Ethel""",female,34.0,0,0,"""243880""",13.0,"""""",S
347,1,2,"""Davison, Mrs. Thomas Henry (Mary E. Finck)""",female,34,1,0,386525,16.1,"""""",S
259,1,2,"""Parrish, Mrs. (Lutie Davis)""",female,50,0,1,230433,26.0,NaN,S
323,1,2,"""Slayter, Miss. Hilda Mary""",female,30.0,0,0,"""234818""",12.35,"""""",Q
543,0,3,"""Andersson, Miss. Sigrid Elisabeth""",female,11,4,2,347082,31.275,NaN,S
623,0,3,"""Hansen, Mr. Henry Damsgaard""",male,21.0,0,0,350029,7.8542,NaN,S
463,0,1,"""Gee, Mr. Arthur H""",male,47,0,0,111320,38.5,E63,S
104,0,3,"""Johansson, Mr. Gustaf Joel""",male,33,0,0,"""7540""",8.6542,"""""",S
337,1,1,"""Burns, Miss. Elizabeth Margaret""",female,41.0,0,0,16966,134.5,E40,C
726,0,3,"""Oreskovic, Mr. Luka""",male,20.0,0,0,"""315094""",8.6625,"""""",S
315,1,2,"""Hart, Miss. Eva Miriam""",female,7,0,2,"""F.C.C. 13529""",26.25,"""""","""S"""
347,1,2,"""Davies, Master. John Morgan Jr""",male,8.0,1,1,"""C.A. 33112""",36.75,NaN,S
12,1,1,"""Bonnell, Miss. Elizabeth""",female,58,0,0,"""113783""",26.55,C103,S
328,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,28551,13.0,D,S
437,0,3,"""Ford, Mr. William Neal""",male,16.0,1,3,"""W./C. 6608""",34.375,NaN,S
397,0,3,Miss. Alice O'Leary,female,21,0,0,310151,7.7958,NaN,S
573,1,3,"""Kelly, Miss. Mary""",female,22.0,0,0,"""14312""",7.75,"""""",Q
389,1,2,"""Lehmann, Miss. Bertha""",female,17.0,0,0,"""SC 1748""",12.0,"""""","""C"""
153,0,3,"""Meo, Mr. Alfonzo""",male,55.5,0,0,"""A.5. 11206""",8.05,"""""",S
378,0,3,"""Boulos, Mr. Hanna""",male,20.0,0,0,"""2665""",7.2292,"""""",C
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,248740,13.0,"""""",S
561,0,3,"""Morley, Mr. Henry Samuel (Mr. Henry Marshall)""",male,39,0,0,364506,8.05,NaN,S
573,1,3,"""Kelly, Miss. Mary""",female,22.0,0,0,"""14312""",7.75,"""""",Q
105,0,3,"""Gustafsson, Mr. Anders Vilhelm""",male,37.0,2,0,"""3101276""",7.925,"""""","""S"""
431,1,3,"""Björk, Miss. Ellis Anna Maria""",female,17.0,0,0,347743,7.8792,"""""",Q
514,0,3,"""Smith, Mr. John""",male,24,0,0,A/5 21171,7.25,"""""",S
287,1,3,"""de Mulder, Mr. Theodore""",male,30,0,0,345774,9.50,"""""",S
420,0,3,"""Van Impe, Miss. Catharina""",female,10,0,2,345773,24.15,NaN,S
523,0,3,"""Anderson, Mr. Samuel""",male,43.0,0,0,"""C1234""",7.925,"""""",S
329,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36,0,0,28551,13.0,D,S
347,1,2,"""Smith, Miss. Marion Elsie""",female,40.0,0,0,"""243880""",13.0,"""""",S
482,0,2,"""Frost, Mr. Anthony Wood""",male,NaN,0,0,"""239854""",0,NaN,S
372,0,3,"""Wiklund, Mr. Jakob Alfred""",male,18,1,0,"""3101267""",6.4958,NaN,S
329,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,28551,13.0,D,S
328,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,28551,13.0,D,S
672,0,2,"""Mr. John William Gale""",male,34,1,0,28664,21.0,NaN,S
267,0,3,"""Panula, Mr. Ernesti Arvid""",male,16.0,4,1,"""3101295""",39.6875,"""""",S
564,0,3,"""Simmons, Mr. John""",male,32.0,0,0,A/4 48871,24.15,NaN,S
347,1,2,"""Davies, Master. John Morgan Jr""",male,8,1,1,"""C.A. 33112""",36.75,"""""",S
128,1,3,"""Madsen, Mr. Fridtjof Arne""",male,24.0,0,0,C 17369,7.1417,"""""",S
231,1,3,"""Larsson, Mr. Bengt Edvin""",male,29.0,0,0,347067,7.775,"""""",S
256,1,3,"""Smith, Mrs. John (Mary)""",female,29,1,0,"""370160""",15.85,"""""",S
157,0,3,"""Corn, Mr. Harry""",male,30,0,0,"""SOTON/OQ 392090""",8.05,"""""",S
564,0,3,"""Simmons, Mr. John""",male,25,0,0,"""SOTON/OQ 392082""",8.05,"""""",S
327,0,3,"""Nysveen, Mr. Johan Hansen""",male,61.0,0,0,345364,6.2375,"""""",S
245,0,3,"""Svensson, Mr. Johan""",male,25.0,0,0,"""350034""",7.7958,"""""",S
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24,0,2,250649,14.5,"""""",S
358,0,2,"""Funk, Miss. Annie Clemmer""",female,38,0,0,237671,13.0,NaN,S
273,0,3,"""Tornquist, Mr. William Henry""",male,25.0,0,0,"""LINE""",0.0,"""""",S
246,0,1,"""Minahan, Dr. William Edward""",male,44.0,2,0,19928,90.0,C78,S
375,0,3,"""Ford, Mr. William Neal""",male,16.0,1,3,"""W./C. 6608""",34.375,"""""",S
94,0,3,"""Dean, Mr. Bertram Frank""",male,26,1,2,"""C.A. 2315""",20.575,"""""",S
315,0,2,"""Hart, Mr. Benjamin""",male,43,1,1,"""F.C.C. 13529""",26.25,"""""",S
201,0,3,"""Vande Walle, Mr. Nestor Cyriel""",male,28,0,0,345770,9.5,"""""",S
569,0,3,"""Palsson, Miss. Stina Viola""",female,3,3,1,"""349909""",21.075,"""""",S
102,0,3,"""Petroff, Mr. Pastcho (""""Pentcho"""")""",male,NaN,0,0,349215,7.8958,NaN,S
342,1,2,"Collander, Mr. Erik Gustaf",male,28.0,0,0,248740,13.0,,S
132,1,3,"""Coelho, Mr. Domingos Fernandeo""",male,20,0,0,SOTON/O.Q. 3101307,7.05,"""""",S
327,1,2,"""Nye, Mrs. Elizabeth (Elizabeth Ramell)""",female,29,0,0,C.A. 29395,10.5,F33,S
172,0,3,"""Johnson, Mr. William Cahoone Jr""",male,19,0,0,"""LINE""",0.0,"""""",S
22,1,2,"""Beesley, Mr. Lawrence""",male,34,0,0,"""248698""",13,D56,S
362,0,3,"""Barbara, Miss. Saiide""",female,18.0,0,1,2691,14.4542,NaN,C
324,1,2,"""Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)""",female,22.0,1,1,248738,29.0,NaN,S
342,1,1,"""Miss. Alice Elizabeth Fortune""",female,24,3,2,19950,263.0000,C23 C25 C27,S
328,1,2,"""Ball, Mrs. (Ada E. Hall)""",female,36,0,0,28551,13.0,D,S
527,0,3,"""Farthing, Mr. John""",male,NaN,0,0,"""PC 17483""",221.7792,C95,S
319,1,1,"""Wick, Miss. Mary Natalie""",female,31,0,2,"""36928""",164.8667,C7,S
312,0,3,"""Smith, Miss. Marion Elsie""",female,24.0,0,0,"""347062""",7.75,"""""",S
329,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36,0,0,28551,13,D,S
239,0,2,"""Pengelly, Mr. Frederick William""",male,19.0,0,0,"""28665""",10.5,"""""",S
587,0,2,"Jarvis, Mr. John Denzil",male,47,0,0,237565,15.0,,S
245,0,3,"""Attalah, Mr. Sleiman""",male,30.0,0,0,"""2694""",7.225,NaN,C
572,1,1,"""Appleton, Mrs. Edward Dale (Charlotte Lamson)""",female,53,2,0,PC 17582,153.4625,C125,S
23,1,3,"""McGowan, Miss. Anna 'Annie'""",female,15.0,0,0,330923,8.0292,"""""",Q
104,0,3,"""Johanesson, Mr. Jakob Alfred""",male,34.0,0,0,"""3101264""",6.4958,NaN,S
315,1,2,"""Hart, Mrs. Benjamin (Esther)""",female,45.0,1,1,"""F.C.C. 13529""",26.25,"""""",S
